id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm1040337,Security,MOVIE,2021-01-01,118,['thriller'],['IT'],5.0,2148.0,21.622,5.6
tm981475,Illegal Woman,MOVIE,2021-01-01,119,"['drama', 'crime', 'european']",['ES'],6.2,214.0,1.656,5.6
ts257271,The Time It Takes,SHOW,2021-01-01,13,"['drama', 'romance', 'comedy']",['ES'],7.2,1642.0,10.657,7.1
tm918258,Dogwashers,MOVIE,2021-01-01,107,"['comedy', 'drama', 'crime']","['AR', 'CO']",5.8,625.0,8.026,6.4
tm1108010,Rabbids Invasion - Mission To Mars,MOVIE,2021-01-01,70,['animation'],['FR'],7.8,0.0,4.631,6.2
tm1237053,HIT: The First Case,MOVIE,2022-01-01,136,"['thriller', 'action', 'crime', 'drama']",['IN'],6.8,14991.0,4.539,6.3
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021-01-01,31,"['fantasy', 'comedy', 'reality']","['IT', 'GB']",6.3,122.0,4.445,8.3
ts311958,The Hungry and the Hairy,SHOW,2021-01-01,63,['reality'],['KR'],7.6,276.0,3.939,6.5
tm1001267,Secret Magic Control Agency,MOVIE,2021-01-01,105,"['fantasy', 'animation', 'comedy', 'family']","['US', 'RU']",6.2,4375.0,23.004,7.1
tm995613,Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,2021-01-01,45,"['action', 'reality']",[],5.8,993.0,4.154,5.8
tm1259747,Poketto monsuta-shin to yoba reshi aruseusu,MOVIE,2022-01-01,64,"['animation', 'family']","['JP', 'US']",0.0,0.0,28.93,7.1
tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",MOVIE,2022-01-01,87,['documentation'],[],7.2,106.0,2.534,6.2
tm1036542,Shadow and Bone - The Afterparty,MOVIE,2021-01-01,32,[],"['HU', 'CA']",0.0,0.0,2.247,7.0
tm1159298,Erax,MOVIE,2022-01-01,13,['thriller'],[],0.0,0.0,18.779,4.7
tm1265694,Barbie Epic Road Trip,MOVIE,2022-01-01,36,"['comedy', 'family']",['US'],7.2,37.0,83.041,7.4
tm1221280,Jaadugar,MOVIE,2022-01-01,167,"['comedy', 'drama', 'romance', 'fantasy', 'sport']",['IN'],6.9,10831.0,8.303,6.5
ts271720,Pui Pui Molcar,SHOW,2021-01-01,3,"['animation', 'comedy', 'family']",['JP'],8.1,473.0,5.684,8.3
tm958688,Love Me Instead,MOVIE,2021-01-01,124,['drama'],['TR'],7.0,2834.0,5.522,6.6
tm1282376,Vir Das: Landing,MOVIE,2022-01-01,66,['comedy'],['IN'],7.3,930.0,4.702,6.0
ts287853,Coyotes,SHOW,2021-01-01,45,['drama'],"['BE', 'LU']",5.2,339.0,4.526,6.7
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021-01-01,65,['comedy'],[],5.9,592.0,4.473,6.286
tm1030241,Kurup,MOVIE,2021-01-01,155,"['crime', 'thriller']",['IN'],7.0,13708.0,4.047,5.8
ts342479,Super PupZ,SHOW,2022-01-01,29,"['comedy', 'family', 'fantasy', 'scifi']",['CA'],6.0,132.0,3.298,8.857
tm983668,Misha and the Wolves,MOVIE,2021-01-01,90,"['documentation', 'drama']","['DE', 'BE', 'GB']",6.7,2996.0,10.743,6.985
ts268103,Reflection of You,SHOW,2021-01-01,70,['drama'],['KR'],0.0,0.0,4.891,6.0
tm960430,Child of Kamiari Month,MOVIE,2021-01-01,99,"['fantasy', 'animation', 'drama', 'family']",['JP'],5.9,1021.0,43.615,6.561
tm1130275,Mo Amer: Mohammed in Texas,MOVIE,2021-01-01,64,['comedy'],['US'],6.7,953.0,4.617,4.6
tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,2021-01-01,94,['comedy'],['TR'],6.6,8835.0,3.534,5.652
tm1196151,Cemara's Family 2,MOVIE,2022-01-01,114,"['drama', 'family']",['ID'],5.9,141.0,2.999,5.667
tm1080697,Binti,MOVIE,2021-01-01,99,['drama'],"['TZ', 'GB']",5.7,131.0,2.614,6.0
tm1146393,All Hail,MOVIE,2022-01-01,118,"['comedy', 'drama']",['AR'],5.6,3573.0,22.692,6.4
tm945448,Vicky and Her Mystery,MOVIE,2021-01-01,84,"['drama', 'family', 'european']",['FR'],6.3,2284.0,21.528,7.2
tm1018592,A Perfect Fit,MOVIE,2021-01-01,112,"['drama', 'romance', 'comedy']",['ID'],5.4,639.0,10.345,7.2
tm1110212,Little Big Mouth,MOVIE,2021-01-01,94,"['comedy', 'music', 'romance']",['ZA'],4.2,193.0,6.852,5.4
tm861018,Sweet & Sour,MOVIE,2021-01-01,101,"['drama', 'comedy', 'romance']",['KR'],6.7,2846.0,26.595,7.757
tm1120509,Never Back Down: Revolt,MOVIE,2021-01-01,89,"['sport', 'action', 'crime', 'drama']",['US'],4.0,646.0,25.921,6.608
tm1049265,My Wonderful Life,MOVIE,2021-01-01,99,"['romance', 'comedy', 'drama']",['PL'],5.9,806.0,2.551,4.813
tm1111559,Grumpy Christmas,MOVIE,2021-01-01,87,['comedy'],['MX'],4.5,417.0,11.477,7.563
tm1031186,Heroes: Silence and Rock & Roll,MOVIE,2021-01-01,95,"['music', 'documentation']",['ES'],7.5,699.0,9.432,8.5
ts288832,I Heart Arlo,SHOW,2021-01-01,15,"['comedy', 'family', 'animation']",['US'],7.1,243.0,9.156,7.2
tm1092309,We Couldn't Become Adults,MOVIE,2021-01-01,124,"['drama', 'romance']",['JP'],6.5,891.0,9.059,6.2
tm1029279,Dolly Parton: A MusiCares Tribute,MOVIE,2021-01-01,55,"['documentation', 'music']",['US'],6.6,262.0,8.048,6.6
ts258321,"Ada Twist, Scientist",SHOW,2021-01-01,27,"['comedy', 'family', 'music', 'animation']",['US'],7.3,208.0,6.003,7.0
tm1233170,Buba,MOVIE,2022-01-01,94,"['drama', 'comedy']",['DE'],5.8,2424.0,5.92,5.5
tm1217459,Godse,MOVIE,2022-01-01,142,"['thriller', 'action']",['IN'],5.7,1217.0,3.949,6.2
tm1143258,Hey! Sinamika,MOVIE,2022-01-01,149,"['drama', 'romance']",['IN'],6.2,3938.0,3.301,6.2
tm1106044,100 días con la Tata,MOVIE,2021-01-01,82,"['documentation', 'family']",[],7.8,490.0,2.213,7.111
ts357742,Sing Again,SHOW,2022-01-01,52,['drama'],['TH'],0.0,0.0,5.655,6.8
ts243780,Sharkdog,SHOW,2021-01-01,0,"['family', 'animation', 'comedy']","['US', 'SG']",6.0,189.0,15.457,8.6
tm1037519,The Guide to the Perfect Family,MOVIE,2021-01-01,102,"['drama', 'comedy']",['CA'],6.4,1850.0,14.515,6.5
tm1204661,Happy Birthday,MOVIE,2022-01-01,154,"['thriller', 'action', 'comedy']",['IN'],5.6,461.0,6.523,6.2
tm1001619,Man in Love,MOVIE,2021-01-01,115,"['romance', 'drama']",['TW'],6.9,2027.0,5.223,7.3
ts289261,Transformers: BotBots,SHOW,2022-01-01,25,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],7.1,104.0,3.341,4.3
ts297685,I Need Romance,SHOW,2021-01-01,45,"['drama', 'romance']",['TH'],7.9,47.0,2.555,4.0
ts325991,Only Jokes Allowed,SHOW,2022-01-01,16,['comedy'],['ZA'],4.6,61.0,2.493,6.0
tm1131061,Hilda and the Mountain King,MOVIE,2021-01-01,85,"['fantasy', 'comedy', 'drama', 'family', 'animation']","['CA', 'GB']",7.7,2960.0,24.991,7.6
tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022-01-01,60,"['comedy', 'documentation']",['IT'],5.5,88.0,1.43,5.0
ts297729,Quarantine Tales,SHOW,2021-01-01,19,[],['ID'],0.0,0.0,0.995,4.0
tm863829,Ali & Ratu Ratu Queens,MOVIE,2021-01-01,100,"['drama', 'comedy']",['ID'],7.0,1372.0,4.482,6.4
tm997608,Hate by Dani Rovira,MOVIE,2021-01-01,82,['comedy'],['ES'],6.7,456.0,4.273,7.0
tm1045883,Trippin’ with the Kandasamys,MOVIE,2021-01-01,93,"['romance', 'comedy']",['ZA'],5.1,396.0,12.918,6.8
tm1006127,Arlo the Alligator Boy,MOVIE,2021-01-01,90,"['comedy', 'family', 'animation']",['US'],6.4,1183.0,11.066,6.7
tm946360,Really Love,MOVIE,2021-01-01,95,"['drama', 'romance']",['US'],6.1,971.0,4.18,6.5
ts288997,Human: The World Within,SHOW,2021-01-01,53,['documentation'],['US'],6.8,837.0,4.039,7.0
tm1195561,Kuttavum Shikshayum,MOVIE,2022-01-01,136,"['drama', 'crime', 'action', 'thriller']",['IN'],6.3,999.0,2.957,6.6
tm1180743,Hikaru Utada Live Sessions from AIR Studios,MOVIE,2022-01-01,60,['music'],[],0.0,0.0,2.717,7.2
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,2022-01-01,90,"['crime', 'documentation']",['GB'],6.3,5392.0,11.256,6.056
tm1166429,Whindersson Nunes: My Own Show!,MOVIE,2022-01-01,63,"['comedy', 'documentation']",['BR'],7.0,302.0,3.614,7.3
tm1000551,Namaste Wahala,MOVIE,2021-01-01,106,"['music', 'romance', 'comedy', 'drama']",['NG'],5.0,1597.0,3.196,7.3
tm1024062,Nayattu,MOVIE,2021-01-01,124,"['drama', 'thriller', 'crime']",['IN'],8.1,7534.0,2.87,7.2
tm886193,Laabam,MOVIE,2021-01-01,144,"['drama', 'action']",['IN'],3.4,841.0,2.158,3.5
tm518107,Alter Ego,MOVIE,2021-01-01,122,['drama'],['NG'],5.9,64.0,1.761,0.0
tm986017,Gatao: The Last Stray,MOVIE,2021-01-01,120,"['crime', 'action', 'drama', 'romance']",['TW'],5.9,303.0,7.608,5.1
tm1053409,Happiness Ever After,MOVIE,2021-01-01,99,"['drama', 'romance']",['ZA'],4.6,178.0,6.242,7.2
tm1248255,Sheng Wang: Sweet and Juicy,MOVIE,2022-01-01,60,['comedy'],['US'],7.7,919.0,5.432,6.9
ts317709,Kayko and Kokosh,SHOW,2021-01-01,15,"['animation', 'comedy', 'fantasy', 'action']",['PL'],6.3,353.0,4.56,6.6
ts269300,Paik's Spirit,SHOW,2021-01-01,55,[],['KR'],0.0,0.0,4.403,6.3
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021-01-01,47,"['crime', 'documentation']",['MX'],7.6,219.0,2.651,5.7
ts302714,The Kingdom,SHOW,2021-01-01,44,"['crime', 'drama']",['AR'],6.5,1485.0,16.831,7.3
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021-01-01,45,['documentation'],['GB'],5.6,1648.0,16.775,7.271
tm1033635,Sisters on Track,MOVIE,2021-01-01,96,"['documentation', 'sport']",['US'],6.0,216.0,6.813,7.0
tm1017045,Pakka Commercial,MOVIE,2022-01-01,152,"['crime', 'action', 'comedy']",[],4.2,850.0,0.0,0.0
tm1040959,The Circle: The Afterparty,MOVIE,2021-01-01,35,[],['US'],0.0,0.0,2.346,6.0
tm1218547,Bruna Louise: Demolition,MOVIE,2022-01-01,65,"['comedy', 'documentation']",['BR'],4.8,94.0,2.344,5.208
tm1025493,Dasvi,MOVIE,2022-01-01,125,"['comedy', 'drama']",['IN'],7.3,23324.0,5.206,5.6
tm1107912,American Girl,MOVIE,2021-01-01,101,['drama'],['TW'],7.1,1511.0,4.167,6.4
tm810657,Uppena,MOVIE,2021-01-01,147,['drama'],['IN'],0.0,0.0,3.496,6.0
tm884616,Quiet,MOVIE,2021-01-01,102,['drama'],['CL'],6.4,351.0,3.381,6.8
tm1124066,Carlos Ballarta: False Prophet,MOVIE,2021-01-01,63,['comedy'],['MX'],6.7,153.0,3.198,5.2
tm507368,Kaatteri,MOVIE,2022-01-01,121,"['comedy', 'horror']",['IN'],4.3,396.0,2.573,6.0
tm1064193,Private Network: Who Killed Manuel Buendía?,MOVIE,2021-01-01,100,"['documentation', 'history', 'crime']",['MX'],6.8,252.0,2.265,7.3
tm1000185,Squared Love,MOVIE,2021-01-01,102,"['comedy', 'romance']",['PL'],5.1,3482.0,17.785,6.1
tm1178876,Battle: Freestyle,MOVIE,2022-01-01,88,"['drama', 'music', 'romance']",['NO'],4.5,483.0,10.554,5.438
tm1074621,Bridgerton - The Afterparty,MOVIE,2021-01-01,38,[],['US'],0.0,0.0,0.0,0.0
tm1000037,Je suis Karl,MOVIE,2021-01-01,126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",5.5,1283.0,4.87,5.4
tm844513,M8 - When Death Rescues Life,MOVIE,2021-01-01,84,"['drama', 'thriller']",['BR'],7.0,688.0,3.365,7.6
tm998238,El Ens Wa El Nems,MOVIE,2021-01-01,120,"['scifi', 'action', 'comedy', 'fantasy', 'horror']",['EG'],5.3,1297.0,2.825,4.1
ts306188,Motel Makeover,SHOW,2021-01-01,30,['reality'],['CA'],5.0,789.0,2.694,4.2
tm1107848,Making Malinche: A Documentary by Nacho Cano,MOVIE,2021-01-01,89,"['documentation', 'music']",[],4.9,45.0,1.779,7.0
tm950360,The Yin Yang Master,MOVIE,2021-01-01,113,"['drama', 'fantasy', 'romance', 'action']",['CN'],0.0,0.0,12.456,6.7
tm1111595,A California Christmas: City Lights,MOVIE,2021-01-01,105,"['drama', 'romance', 'comedy']",['US'],5.5,2231.0,11.941,6.571
ts305890,Too Hot to Handle: Latino,SHOW,2021-01-01,36,"['reality', 'romance']",['MX'],5.2,340.0,9.116,7.3
tm1102570,Swallow,MOVIE,2021-01-01,128,"['drama', 'thriller', 'history']",[],3.9,207.0,7.306,4.8
tm1049317,Upcoming Summer,MOVIE,2021-01-01,115,"['romance', 'drama']",['CN'],6.8,603.0,5.062,6.2
tm1036797,Sardar Ka Grandson,MOVIE,2021-01-01,140,"['drama', 'comedy', 'romance']",['IN'],4.2,4673.0,4.966,7.4
tm1000296,New Gods: Nezha Reborn,MOVIE,2021-01-01,116,"['action', 'fantasy', 'animation']",['CN'],6.8,3443.0,3.078,8.091
tm1038025,Slay,MOVIE,2021-01-01,93,"['comedy', 'romance']",['ZA'],3.7,108.0,2.487,6.0
tm1063339,Lee Su-geun: The Sense Coach,MOVIE,2021-01-01,45,['comedy'],['KR'],4.2,39.0,2.19,3.0
tm1082795,Lokillo: Nothing's the Same,MOVIE,2021-01-01,64,['comedy'],['CO'],4.8,56.0,9.902,7.6
tm858287,Jersey,MOVIE,2022-01-01,175,"['drama', 'romance', 'sport']",['IN'],7.3,13330.0,9.49,7.2
tm996479,Tuesdays And Fridays,MOVIE,2021-01-01,106,"['romance', 'comedy']","['GB', 'IN']",4.5,848.0,2.915,5.0
tm1032950,The Last Kids on Earth: Happy Apocalypse to You,MOVIE,2021-01-01,91,"['fantasy', 'animation']",['CA'],0.0,0.0,2.812,7.0
tm959213,My Amanda,MOVIE,2021-01-01,89,"['drama', 'romance']",['PH'],5.8,338.0,1.995,5.7
tm1119015,Love Like the Falling Petals,MOVIE,2022-01-01,128,"['romance', 'drama']",['JP'],6.5,603.0,37.802,7.858
tm989502,Wish You,MOVIE,2021-01-01,101,"['drama', 'music', 'romance']",['KR'],6.4,1082.0,18.304,7.768
tm1219931,Heart Parade,MOVIE,2022-01-01,108,"['comedy', 'romance']",['PL'],5.0,683.0,14.821,6.1
tm985747,I Missed You,MOVIE,2021-01-01,96,"['drama', 'romance']",['TW'],5.8,277.0,4.628,5.4
tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,2022-01-01,54,['comedy'],['US'],6.1,224.0,3.447,5.286
tm1127479,Cobalt Blue,MOVIE,2022-01-01,112,"['drama', 'romance']",['IN'],6.5,2088.0,3.321,6.444
tm1121098,Will You Marry?,MOVIE,2021-01-01,86,['drama'],['PH'],4.7,71.0,2.231,5.0
ts302434,Plastic Cup Boyz: Laughing My Mask Off!,SHOW,2021-01-01,33,[],[],0.0,0.0,2.002,2.0
tm920320,Lift Like a Girl,MOVIE,2021-01-01,93,['documentation'],"['DK', 'EG', 'DE']",7.7,227.0,0.724,5.3
tm1119172,Puff: Wonders of the Reef,MOVIE,2021-01-01,59,"['documentation', 'family']","['AU', 'US']",7.2,953.0,14.773,7.8
ts331525,Big Tree City,SHOW,2022-01-01,17,"['action', 'animation', 'comedy', 'family']",['US'],8.5,65.0,9.963,8.3
tm1025318,Ajeeb Daastaans,MOVIE,2021-01-01,142,"['drama', 'romance']",['IN'],6.7,5984.0,6.217,6.5
ts288861,Let's Eat,SHOW,2021-01-01,60,"['drama', 'comedy']",['TH'],8.5,9.0,4.075,2.0
tm1076198,Blue Dream: The Road to Wembley,MOVIE,2021-01-01,61,"['documentation', 'sport']",['IT'],7.0,898.0,2.623,7.7
tm1198745,Marmaduke,MOVIE,2022-01-01,88,"['animation', 'comedy']",['US'],3.1,3867.0,48.805,5.5
tm997617,Love or Money,MOVIE,2021-01-01,116,"['romance', 'comedy', 'drama']",['PH'],6.1,126.0,1.319,2.0
tm1102856,The Four of Us,MOVIE,2021-01-01,88,"['comedy', 'romance', 'drama']",['DE'],5.3,1236.0,8.996,5.5
ts330422,Team Zenko Go,SHOW,2022-01-01,20,"['animation', 'action', 'family']",['US'],7.0,54.0,5.071,7.8
tm987730,Tribhanga,MOVIE,2021-01-01,95,"['drama', 'family']",['IN'],6.2,3048.0,4.805,7.1
tm1064988,Zero to Hero,MOVIE,2021-01-01,102,"['drama', 'sport']",['HK'],6.7,1006.0,4.613,7.3
tm1039168,Cinema Bandi,MOVIE,2021-01-01,98,"['drama', 'comedy']",['IN'],7.9,2599.0,1.726,7.4
tm834847,Seal Team,MOVIE,2021-01-01,101,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['ZA'],5.6,1567.0,27.849,7.1
tm839479,Fan Girl,MOVIE,2021-01-01,100,['drama'],['PH'],6.6,707.0,3.165,7.0
tm1109843,Meenakshi Sundareshwar,MOVIE,2021-01-01,141,"['comedy', 'romance']",['IN'],7.0,17871.0,2.672,5.6
tm1217689,Yuri Marçal: Honest Mistake,MOVIE,2022-01-01,59,"['comedy', 'documentation']",[],6.7,60.0,2.035,7.0
tm475638,Luccas Neto em: Uma Babá Muito Esquisita,MOVIE,2021-01-01,75,"['comedy', 'family']",['BR'],3.3,39.0,1.767,7.1
ts316965,Ridley Jones,SHOW,2021-01-01,28,"['family', 'fantasy', 'animation', 'comedy']",['US'],4.7,301.0,9.452,7.6
tm1013111,1000 Miles from Christmas,MOVIE,2021-01-01,102,"['family', 'fantasy', 'comedy', 'romance']",['ES'],5.8,1820.0,9.209,6.3
tm869475,Pagglait,MOVIE,2021-01-01,114,"['comedy', 'drama']",['IN'],6.9,9694.0,6.419,6.7
tm975741,Octonauts: The Ring of Fire,MOVIE,2021-01-01,72,"['family', 'animation']","['CN', 'GB']",6.5,158.0,5.631,6.0
tm1183542,Mishan Impossible,MOVIE,2022-01-01,129,"['comedy', 'action', 'drama', 'thriller']",['IN'],6.5,915.0,3.458,6.1
tm1099320,Convergence: Courage in a Crisis,MOVIE,2021-01-01,113,['documentation'],"['GB', 'US']",5.9,278.0,2.309,5.2
tm886188,Caught by a Wave,MOVIE,2021-01-01,99,"['romance', 'drama', 'sport']",['IT'],5.8,1398.0,12.351,6.6
tm1122095,A Naija Christmas,MOVIE,2021-01-01,121,"['comedy', 'drama', 'romance']",['NG'],4.9,414.0,7.253,6.8
ts257315,Karma's World,SHOW,2021-01-01,10,"['family', 'animation', 'comedy']",['US'],7.0,201.0,7.055,7.131
tm851599,Tersanjung: The Movie,MOVIE,2021-01-01,114,"['drama', 'romance']",['ID'],6.0,228.0,3.328,8.2
ts188861,Battle Kitty,SHOW,2022-01-01,33,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']",['US'],6.1,220.0,2.978,7.7
tm840723,Ramprasad Ki Tehrvi,MOVIE,2021-01-01,106,"['drama', 'comedy']",['IN'],7.5,5745.0,2.377,6.1
tm922407,Kilometers and Kilometers,MOVIE,2021-01-01,129,"['action', 'drama', 'comedy']",['IN'],6.4,1682.0,2.159,5.8
ts283614,Haunted: Latin America,SHOW,2021-01-01,32,"['horror', 'reality']",['MX'],5.3,622.0,36.225,7.302
tm1024535,The Guardian,MOVIE,2021-01-01,127,"['music', 'thriller', 'crime', 'drama', 'horror']",['VN'],5.7,405.0,2.571,6.4
tm824488,The Art of Incarceration,MOVIE,2022-01-01,90,['documentation'],['AU'],7.8,38.0,1.371,0.0
tm988801,June & Kopi,MOVIE,2021-01-01,91,"['drama', 'comedy', 'family']",['ID'],6.3,604.0,5.99,6.7
ts229537,The New Adventures of Oggy,SHOW,2021-01-01,17,"['animation', 'comedy', 'family', 'action']",['FR'],6.7,55.0,3.677,2.0
tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022-01-01,60,"['comedy', 'documentation']",['US'],6.3,1413.0,3.568,6.2
tm846586,Layla Majnun,MOVIE,2021-01-01,119,"['drama', 'romance']",['ID'],6.1,295.0,3.265,7.5
tm1269086,L.O.L. Surprise! Winter Fashion Show,MOVIE,2022-01-01,60,['animation'],['US'],7.2,24.0,111.477,7.938
tm1065041,The Seven Deadly Sins: Cursed by Light,MOVIE,2021-01-01,79,"['animation', 'fantasy', 'comedy', 'action']",['JP'],6.3,1136.0,109.979,7.8
tm998678,Aelay,MOVIE,2021-01-01,153,['comedy'],['IN'],0.0,0.0,1.276,6.3
tm1232634,Sniper: Rogue Mission,MOVIE,2022-01-01,96,"['action', 'thriller']",['US'],4.5,1044.0,88.906,6.8
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021-01-01,53,"['documentation', 'crime', 'drama']",['ES'],7.6,961.0,68.016,7.779
tm1251430,Barbie: Mermaid Power,MOVIE,2022-01-01,65,"['animation', 'family', 'fantasy']",['US'],5.5,175.0,64.633,7.33
ts372348,The Most Beautiful Flower,SHOW,2022-01-01,0,['comedy'],['MX'],5.9,227.0,60.227,8.4
tm1247524,Ivy + Bean: The Ghost That Had to Go,MOVIE,2022-01-01,62,"['comedy', 'family']",['US'],5.6,181.0,36.731,6.857
tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021-01-01,62,"['animation', 'family']",['US'],5.7,398.0,34.942,7.1
tm1111717,L.O.L. Surprise! The Movie,MOVIE,2021-01-01,47,"['animation', 'action', 'family', 'fantasy', 'scifi', 'western']",['US'],3.5,149.0,34.087,6.9
tm1031448,Barbie & Chelsea: The Lost Birthday,MOVIE,2021-01-01,60,['animation'],['US'],0.0,0.0,31.157,7.1
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021-01-01,14,"['drama', 'romance']",['ES'],6.8,2833.0,30.771,7.554
tm1179605,Under Her Control,MOVIE,2022-01-01,109,['drama'],['ES'],4.8,1582.0,23.943,5.4
tm1223736,Chip and Potato: Chip's Holiday,MOVIE,2022-01-01,24,"['family', 'animation']",['CA'],6.6,11.0,23.442,5.3
tm1247471,Ivy + Bean: Doomed to Dance,MOVIE,2022-01-01,57,"['family', 'comedy']",['US'],5.9,146.0,22.661,7.5
ts255779,Gabby's Dollhouse,SHOW,2021-01-01,24,"['comedy', 'family', 'fantasy', 'animation']",['US'],7.2,531.0,21.712,8.2
ts222864,Falling Into Your Smile,SHOW,2021-01-01,44,"['drama', 'comedy', 'romance']",['CN'],8.3,2735.0,21.582,8.679
tm1152224,Love Tactics,MOVIE,2022-01-01,97,"['comedy', 'romance']",['TR'],5.2,4648.0,20.896,7.248
tm1143319,The Witcher Season One Recap: From the Beginning,MOVIE,2021-01-01,15,[],[],0.0,0.0,20.203,6.1
ts364198,Club América vs. Club América,SHOW,2022-01-01,50,"['documentation', 'sport']",['MX'],7.8,112.0,19.384,8.2
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021-01-01,12,"['crime', 'drama', 'thriller']",['ES'],7.4,2419.0,17.863,8.11
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021-01-01,12,"['drama', 'crime', 'thriller']",['ES'],7.2,2040.0,17.633,7.632
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021-01-01,11,"['drama', 'romance']",['ES'],6.2,1993.0,17.189,7.452
tm1092892,Found,MOVIE,2021-01-01,98,"['documentation', 'drama']","['CN', 'US']",7.5,1312.0,16.16,7.371
ts320557,Elite Short Stories: Patrick,SHOW,2021-01-01,12,"['comedy', 'drama']",['ES'],6.1,839.0,15.864,6.921
tm1066324,Super Monsters: Once Upon a Rhyme,MOVIE,2021-01-01,25,"['animation', 'family']",[],5.8,41.0,15.059,6.209
tm954291,The Door into Summer,MOVIE,2021-01-01,118,"['drama', 'scifi']",['JP'],6.4,908.0,14.775,6.0
tm1147041,Chief Daddy 2: Going for Broke,MOVIE,2022-01-01,112,['comedy'],['NG'],3.2,156.0,13.553,6.0
tm1019084,Ginny & Georgia - The Afterparty,MOVIE,2021-01-01,35,[],"['US', 'CA']",0.0,0.0,13.506,8.136
tm996040,Forever Out of My League,MOVIE,2022-01-01,104,"['comedy', 'romance', 'drama']",['IT'],5.4,581.0,12.931,5.7
ts258114,Bee & Puppycat: Lazy in Space,SHOW,2022-01-01,25,"['animation', 'comedy', 'scifi']","['US', 'CA', 'KR', 'JP']",8.6,421.0,11.114,6.5
tm1167440,My Best Friend Anne Frank,MOVIE,2021-01-01,103,['drama'],['NL'],6.2,4760.0,11.081,6.8
ts271726,"Go, Dog. Go!",SHOW,2021-01-01,24,"['animation', 'family']",['US'],7.3,232.0,10.383,8.4
tm1059008,Lokillo,MOVIE,2021-01-01,90,['comedy'],['CO'],4.1,81.0,10.055,6.3
tm1204412,"Let's Tie the Knot, Honey!",MOVIE,2022-01-01,99,"['comedy', 'romance']",['PE'],5.5,40.0,10.031,3.3
ts310938,Neumatt,SHOW,2021-01-01,45,"['drama', 'family', 'romance']",['CH'],7.0,906.0,9.631,7.8
ts315147,Deepa & Anoop,SHOW,2022-01-01,20,"['comedy', 'family', 'music', 'animation']",['US'],8.1,62.0,9.119,7.7
tm1107850,Sharkdog’s Fintastic Halloween,MOVIE,2021-01-01,24,"['animation', 'fantasy', 'comedy', 'family']",[],6.3,41.0,8.847,3.4
ts306510,Octonauts: Above & Beyond,SHOW,2021-01-01,25,"['animation', 'family']",['GB'],7.6,118.0,8.661,6.3
ts357880,Scarlet Hill,SHOW,2022-01-01,70,"['action', 'thriller']",['VN'],6.4,54.0,8.62,4.0
tm1082536,Untold: Crime & Penalties,MOVIE,2021-01-01,85,"['crime', 'documentation', 'sport']",['US'],7.4,4177.0,8.552,7.0
tm1170488,Love Destiny: The Movie,MOVIE,2022-01-01,166,"['romance', 'comedy', 'history']",['TH'],6.2,425.0,8.512,6.0
tm1264649,Tara vs Bilal,MOVIE,2022-01-01,126,"['romance', 'comedy', 'drama']",['IN'],5.7,2143.0,8.361,4.25
tm1180123,The House,MOVIE,2022-01-01,31,"['animation', 'comedy', 'drama', 'thriller', 'fantasy', 'horror']",['GB'],6.9,9535.0,8.347,7.068
tm1243795,Rodrigo Marques: King of Uncouth,MOVIE,2022-01-01,75,['comedy'],['BR'],0.0,0.0,8.235,6.2
ts345779,Barbie: It Takes Two,SHOW,2022-01-01,22,"['family', 'animation', 'comedy']",['US'],6.5,74.0,8.099,8.2
tm1276410,Gatta Kusthi,MOVIE,2022-01-01,146,"['comedy', 'drama']",['IN'],0.0,0.0,8.015,6.4
ts370484,El Secreto de la Familia Greco,SHOW,2022-01-01,48,"['crime', 'drama']",['MX'],6.2,456.0,7.949,7.5
tm1195208,HELL DOGS,MOVIE,2022-01-01,137,"['action', 'drama', 'thriller', 'crime']",['JP'],6.7,1244.0,7.812,6.7
tm974195,THE FABLE: The Killer Who Doesn't Kill,MOVIE,2021-01-01,132,"['comedy', 'thriller', 'action']",['JP'],6.8,1978.0,7.649,7.1
